feature_id	SRR14935707	SRR14935708	SRR14935709	SRR14935710	SRR14935703	SRR14935704	SRR14935705	SRR14935706
SORBI_3001G041500	154	60	127	118	122	88	155	133
SORBI_3001G041600	0	0	0	0	0	0	0	0
SORBI_3001G041700	60	54	43	54	29	47	71	23
SORBI_3001G041800	435	420.022	213.496	379	71	291	508	58
SORBI_3001G041900	132	143	84.916	130.129	152	69	95	115.057
SORBI_3001G042000	88	140	100.917	84	61	61	82	41
SORBI_3001G042100	1	3	1	0	0	0	3	1
SORBI_3001G042200	1986	2122	1568.425	1678.11	1401	1664.878	2053.255	1146
SORBI_3001G042301	0	0	1	0	0	0	0	0
SORBI_3001G042400	17	14	9	11	1	10	9	0
SORBI_3001G042500	64	15	59	46	69	42	50	50
SORBI_3001G042600	0	1	0	2.003	0	0	2	0
SORBI_3001G042700	0	0	1	0	7.987	1	1.001	5.124
SORBI_3001G042800	27	60	13	35	11	27	20	8
ENSRNA049469080	0	0	0	0	0	0	0	0
SORBI_3001G042901	1	0	5	2	3	1	0	0
SORBI_3001G043000	62	164	17	104	0	24	42	1
SORBI_3001G043100	582.743	517	429	441.122	321	468	582.039	246
SORBI_3001G043200	39	85	35	42	25	17	42	25
SORBI_3001G043300	1	2	1	0	0	0	0	0
SORBI_3001G043400	731	849	354.978	649	334	481	501	342
SORBI_3001G043500	28	27	14	33	15	15	30	19
SORBI_3001G043601	106.257	176.388	72.866	64.571	47.866	77.221	99.548	46.207
ENSRNA049468921	0	0	0	0	0	0	0	0
SORBI_3001G043700	71	78	51	108.79	55	63	77	61
SORBI_3001G043800	909	879	554	731.829	614	567	996.678	375
SORBI_3001G043900	212.016	231.008	157.001	183	139	124	156	95.999
SORBI_3001G044000	27	40	35	27	51	18	40	32
SORBI_3001G044100	2	1	1	3	1	0	0	1
SORBI_3001G044200	3	0	1	5	6	2	3	2
SORBI_3001G044300	2	6	6	4	6	8	5	6
SORBI_3001G044400	12	2	28	9	27	18	11	33
SORBI_3001G044500	245.993	242	211	232	303	125	199.211	188
SORBI_3001G044600	283	197	222	231	165	260	368	110
SORBI_3001G044700	0	0	1	0	0	0	0	1
SORBI_3001G044800	2551.15	1970	3566.317	1386	2562	3660.031	3051.162	720
SORBI_3001G044900	103.464	95.491	82.658	92.444	122.559	91.758	120.223	68.199
SORBI_3001G045000	1961.165	1334.815	1970.453	2033.604	2120.311	1668	2082.311	2830.522
SORBI_3001G045100	0	0	5	1	1	0	1	4
SORBI_3001G045300	0	0	1	0	0	0	1	0
SORBI_3001G045400	0	0	0	0	0	0	0	0
SORBI_3001G045500	1	0	2	0	1	0	0	0
SORBI_3001G045600	2664	2340	3946.091	2559.12	3009.195	2346.81	3377.802	2332
SORBI_3001G045700	3040.073	789	2464.736	1472.441	2302	2967.893	4531.061	1367
SORBI_3001G045800	0	0	0	0	0	0	0	0
SORBI_3001G045900	0	0	0	0	0	0	0	1
SORBI_3001G046000	398	403	268	350.902	102	288.984	235	82
SORBI_3001G046100	789.235	1015.976	648.632	723.117	560.838	598.8	1220.89	434.641
SORBI_3001G046200	280.001	262	136	311.894	187.909	199	219.829	80
SORBI_3001G046300	1063.725	1364.008	744.205	914.883	665.162	944.2	1490.066	524.359
SORBI_3001G046400	3	3	1	3	8	0	0	1
SORBI_3001G046500	22	14.944	10	16	11	19	36	13
SORBI_3001G046600	1	1.056	0	0	0	0	0	0
SORBI_3001G046700	11	2	1	3	0	2	4	0
SORBI_3001G046800	0	1	2	0	3	0	1	3
SORBI_3001G046900	1032	1216	214	834.702	36	393	856	23
SORBI_3001G047000	616.536	743	423	760.592	347	463.001	588	362
SORBI_3001G047100	391	418	232	396	229	348.92	487	141
SORBI_3001G047200	89	103	52.543	57	28	54	94	39
SORBI_3001G047400	665	767.996	510	580.989	431.983	519.986	789.22	272
SORBI_3001G047500	0	0	0	0	0	0	0	0
SORBI_3001G047600	543.006	592	500	586	465.908	530	724.473	395
SORBI_3001G047700	43	70	41.003	40	49	36	42	39.347
SORBI_3001G047800	849	774.969	587.001	621	539	648	1153.988	374
SORBI_3001G047900	29	42	10	13	8	20	20	4
SORBI_3001G048000	109	324	32	76.999	88	49	46	58
SORBI_3001G048100	1396.291	1085	1076.765	990	1031	1072	1402.457	862
SORBI_3001G048200	298.592	305	340	282	320	265	501	305
SORBI_3001G048300	2	0	2	1	1	1	0	0
SORBI_3001G048400	119	113	26	131	0	66	109.335	3
SORBI_3001G048500	0	0	0	0	0	0	0	0
SORBI_3001G048600	1	0	0	0	1	0	0	0
SORBI_3001G048700	563	431	510.15	486	522	488	628	402
SORBI_3001G048766	56	56	48	59	117	21	31	166.014
SORBI_3001G048832	743.997	757	384	653	463	567	823.999	367.986
SORBI_3001G048900	422	498	171	516.007	250.999	276.001	186.002	230
SORBI_3001G049000	0	1	0	0	0	1	0	0
SORBI_3001G049200	1039.587	777	971	850.99	1266.251	807	1113.274	1015.982
SORBI_3001G049300	2212	1567.056	782.987	1782.063	1211	871	954.809	823.307
SORBI_3001G049400	819.999	795	602.682	773.002	686	606	896.079	668.999
SORBI_3001G049500	1505.628	1364.98	974.882	1161.049	991.986	924.444	1403.23	898.762
SORBI_3001G049600	411	299	381	358.082	492	312	382.376	481
SORBI_3001G049700	3	5	3	0	7	1	0	6
SORBI_3001G049800	680.135	647	529.001	537	353	579.008	735.019	269
SORBI_3001G049900	9.695	11	25.795	12.362	44.243	9	8.366	20.765
SORBI_3001G050000	5.305	4	5.205	5.638	27.791	0	7.634	6.235
SORBI_3001G050100	114	201	233.969	133	333	44	108	233
SORBI_3001G050200	630.589	623	446	583.576	464	422.054	508	472
SORBI_3001G050300	2	0	0	2	0	1	2	7
SORBI_3001G050400	48	37	47	40	41	27	50	27
SORBI_3001G050500	188	199	164	154	325	105	120.026	335
SORBI_3001G050600	1200	1059.999	801.105	1086.225	1073.001	820.818	979.995	799
SORBI_3001G050650	0	0	0	0	1	0	0	0
SORBI_3001G050700	430.663	302.705	337.195	272.649	259.161	363.617	499.34	227.149
SORBI_3001G050800	1469.034	638	1275.108	1904.006	1136	780	680	2074.131
SORBI_3001G050900	15	17	126	24	75	22	34	40
SORBI_3001G051100	0	0	0	0	0	0	0	0
SORBI_3001G051200	1835	1922	1393	1755.004	1282	1395.686	1896.367	1293
SORBI_3001G051300	160	135	77	126	25	125.001	143	49
SORBI_3001G051400	489.848	254	353.983	387.813	243	375	454.03	270
SORBI_3001G051500	637.999	552	584	601	482	722.887	1064.875	334
SORBI_3001G051600	8306.305	6708.087	8831.841	8531.918	5033.845	6886.333	5559.558	5320.897
SORBI_3001G051700	447	345	297	333.079	274	333	454	237
SORBI_3001G051800	628.037	708	308	602	274	369.124	364	344
SORBI_3001G052000	25099.233	12163.205	24967.875	28004.196	16596.838	10671.023	27991.378	22282.025
SORBI_3001G052100	40.127	27.065	33.055	24.11	31.968	32.025	49.025	21.94
SORBI_3001G052200	141.999	129.999	97.998	159.844	98	43	95	72
SORBI_3001G052300	1645.981	947	1782.91	1654.922	1560	973.931	1382.407	1692.977
SORBI_3001G052350	0	0	0	0	1	0	0	0
SORBI_3001G052400	645	668	546	587	412	579	811.66	368
SORBI_3001G052500	2.001	0	4.186	0	4.002	0	1	2.001
SORBI_3001G052600	425	334	289	376.999	203.001	387	542	122
SORBI_3001G052700	1445.842	1323	1028.998	1283.967	1036	1137.161	1457.941	839
SORBI_3001G052800	37.923	35.044	24.111	25.051	17	25.664	40.038	13
SORBI_3001G052900	1028	1171	737.023	1067.866	643.596	525	906	673
SORBI_3001G053000	105	110	58	90	113	45	101	68
SORBI_3001G053100	830.023	956.947	621.305	7.35	598.153	532.637	791.643	472.229
SORBI_3001G053200	980.977	948.053	680.863	3.65	705.847	631.402	921.482	585.771
SORBI_3001G053350	172	160.592	102	0	148	108.902	143	128
SORBI_3001G053500	0	1	0	67	2	0	0	0
SORBI_3001G053601	0	0	0	0	0	0	0	0
SORBI_3001G053700	10	8.408	1	4	5	2.098	7	4
SORBI_3001G053800	642	530	564.205	600.508	590	588.949	828.212	427.005
SORBI_3001G053900	232	239	351	303	741	111	144	288
SORBI_3001G054000	113	78	62	116	160	56	80	130
SORBI_3001G054050	0	0	0	0	0	0	0	0
SORBI_3001G054100	102	133	63	102	42	50	96	20
SORBI_3001G054200	141	192	91	140	112	97	151	79
SORBI_3001G054300	0	0	2	0	4	0	0	0
SORBI_3001G054400	0	0	1	0	4	0	1	6
SORBI_3001G054500	2	0	19	1	50	1	7	98
SORBI_3001G054600	342	329	247	317	183	252	265.357	78
SORBI_3001G054700	50	93	22	38	8	37	44	10
SORBI_3001G054800	1820.955	1606	884	1373	889	1040.995	1891.336	476
SORBI_3001G054900	1024.952	1250	743.674	889.738	617	696.715	1408.298	511.731
SORBI_3001G055100	0	0	0	0	0	0	0	0
SORBI_3001G055300	0	0	0	0	0	0	0	0
SORBI_3001G055400	0	1	0	3	3	0	1	7
SORBI_3001G055600	42	20	76	32	74	46	86	38
SORBI_3001G055700	0	0	0	0	0	0	0	1
SORBI_3001G055800	0	0	0	0	0	0	0	0
SORBI_3001G055900	405	373	308	400.002	282	372	393.299	220
SORBI_3001G056000	1	0	0	0	1	0	0	1
SORBI_3001G056100	1	1	0	0	4	1	1	4
SORBI_3001G056200	400.986	526.914	320	396.02	315	313	437.331	231
SORBI_3001G056300	142	212	84	191.995	53	44	66	178
SORBI_3001G056400	0	0	2	0	3	1	0	3
SORBI_3001G056500	34	29	41	57	38	41	12	93
SORBI_3001G056601	304	380	222	252.003	194	249	279	164
SORBI_3001G056700	214.417	207	393	298	660	165.019	280.013	752
SORBI_3001G056800	504	479	362.002	452.22	390	376.789	429	323
SORBI_3001G056900	49	59	32	1	39	33	48	17
SORBI_3001G057100	192	515	224	318	283	100	60	355
SORBI_3001G057200	317.985	342	236	284	275	186	286	209
SORBI_3001G057300	1534	1763	1076	1414.008	1134	1143	2054.433	846.805
SORBI_3001G057400	51	66	28	63	30	35	32	22
SORBI_3001G057500	0	0	0	0	0	0	0	0
ENSRNA049997152	0	0	0	0	0	0	0	0
SORBI_3001G057600	73	133	57	126	50	75	41	36
SORBI_3001G057700	1324	1556	741.366	1211.867	477	959.63	1016.627	380
SORBI_3001G057800	519.996	611	415	750.808	465	291	414.194	396
SORBI_3001G057900	1	0	0	1	2	1	0	2
SORBI_3001G058000	27.771	38	30	29	38.006	38	44.987	32
SORBI_3001G058100	302.229	299	239	276	300.994	233	308.013	206
SORBI_3001G058200	120	115	71	73.999	65.001	72.001	72	44
SORBI_3001G058300	30	15	32	36	108	6	33	35
SORBI_3001G058400	21	27	14	20	11	9	33	10
SORBI_3001G058500	69	72	47	57	43	34	40	21
SORBI_3001G058600	177	180	93	179	106	119	155	64
SORBI_3001G058700	1469.09	1515.034	1191	1442.17	1265	1112	1308.959	927
SORBI_3001G058800	0	0	0	0	0	0	0	0
SORBI_3001G058900	1576.006	1810.458	1149.413	1368.926	1135	1279	2358.168	897
SORBI_3001G059001	0	0	0	0	1	0	0	0
SORBI_3001G059100	787	382	385	680	937	265	479.174	854
SORBI_3001G059150	0	0	0	0	0	0	0	0
SORBI_3001G059200	207	138	135	161	136	143	164	107
SORBI_3001G059300	2	5.218	4.057	1.042	12.377	0	1	6.096
SORBI_3001G059400	365	369.782	436.593	396.958	907.623	180	331.114	459.904
SORBI_3001G059500	1	0	1	2	0	2	0	0
ENSRNA049468934	0	0	1	0	0	0	0	0
SORBI_3001G059600	2	3	2	4	1	1	0	4
SORBI_3001G059700	4	23	10	5	13	9	3	14
SORBI_3001G059800	0	1	0	107	0	0	0	0
SORBI_3001G059900	0	1	0	0	0	0	0	1
SORBI_3001G060001	0	0	0	0	0	0	0	0
SORBI_3001G060100	68	39	31	44.051	34	59	60.023	25
SORBI_3001G060200	0	0	0	0	0	0	0	0
SORBI_3001G060300	223	239	152	191	158	186	280	119
SORBI_3001G060401	0	0	1	0	0	0	0	0
SORBI_3001G060500	247	259	184	218	189.051	140	264	106
SORBI_3001G060600	0	0	0	0	0	0	0	0
SORBI_3001G060666	3	2	1	0	0	0	1	0
SORBI_3001G060732	1	0	1	1	8	0	2	6
SORBI_3001G060800	0	0	1	0	2	0	0	0
SORBI_3001G060900	0	1	0	0	0	0	0	0
SORBI_3001G061000	1	8	3	1	17	2	2	13
SORBI_3001G061101	25	25	46	23	36	17	37	24
SORBI_3001G061200	391	510	303.989	339.112	231	316	427.736	191
SORBI_3001G061300	2	0	2	0	3	5	1	6
SORBI_3001G061400	2	2	0	0	1	1	0	0
SORBI_3001G061500	2715	2225.002	2142	2323.013	1718	1579.814	2679.942	1437
SORBI_3001G061600	194	196	86	122	66	117	217.998	45
SORBI_3001G061700	1043.032	836	783.143	774.05	636.866	720	966.095	528
SORBI_3001G061800	453	536	319	414	274	343	411.911	231
SORBI_3001G061900	675.01	322	297	319	267	484	646.997	225
SORBI_3001G062000	0	0	0	0	0	0	0	0
SORBI_3001G062066	32	10	9	19	8	22	9	7
SORBI_3001G062132	59	62	34	24	87	19	18	240
SORBI_3001G062200	0	0	1	0	0	0	0	0
SORBI_3001G062250	0	0	0	0	0	0	0	0
SORBI_3001G062300	8959.458	9168.165	6896.752	7539.579	6437.444	5371.093	4664.743	7877.191
SORBI_3001G062400	0	0	0	0	0	0	0	0
SORBI_3001G062500	318.777	309.547	487.097	318.706	873.559	282.422	228.497	1438.058
SORBI_3001G062600	253.904	248.997	478.002	167	1072.998	128.47	104.994	2710.757
SORBI_3001G062700	1	0	0	0	1	0	0	0
SORBI_3001G062750	5	1	0	0	0	1	2	0
SORBI_3001G062800	0	0	0	0	0	0	0	0
SORBI_3001G062900	339	394	362	316	230	338	345.002	232.01
SORBI_3001G063000	7	3	9	5	38	1	2	11
SORBI_3001G063100	439.455	514	288	477	271	261	339.097	215
SORBI_3001G063200	3	8	13	8	18	4	3	6
SORBI_3001G063300	0	0	0	0	1	0	0	0
SORBI_3001G063400	102	130	144	147.995	173	76	96	127
SORBI_3001G063500	1509.481	1208	1501.022	911.263	338	2004.649	1868.608	500
SORBI_3001G063600	5111.127	1849	5401.021	4310.84	5218	2963	4694.731	6464.347
SORBI_3001G063700	1158.17	977	1052.167	1104.074	1234	909	1121	1307.323
SORBI_3001G063800	39	45.995	30	34	27	26	39	31
SORBI_3001G063900	57	44	55	42	48	38	61	28
SORBI_3001G064000	618.448	695.874	438.387	652.36	619.602	453.52	839.396	328.956
SORBI_3001G064200	2175.001	4237.999	1788.032	1913.066	3477.001	1426.345	1050.983	3361.166
SORBI_3001G064300	168.916	140.171	137.614	232.641	164.398	90.48	161.668	88.043
SORBI_3001G064400	0	0	0	0	0	0	0	0
SORBI_3001G064500	5811.981	7500	4136.064	6621.021	5534.329	3344.966	3522.988	6321.943
SORBI_3001G064600	74	133	33	68	25	67	55	19
SORBI_3001G064700	374	245	199	336.301	316	147	240	257
SORBI_3001G064800	742	376	705	541	884	310	666.47	643.05
SORBI_3001G064900	3207.315	3099	1789	3181.329	2693	1262.582	1871.357	1913.521
SORBI_3001G065000	1399.419	1318	1167.291	1331.994	1169.109	1122	1234.091	983
SORBI_3001G065100	1208.359	1247.424	987.586	1132.742	914	1079.955	1283.999	667
SORBI_3001G065150	0	0	0	0	0	0	0	0
SORBI_3001G065200	15	30	11	30	19	33	21	6
SORBI_3001G065300	18	15	5	7	5	14	10	6
SORBI_3001G065400	0	0	0	0	0	0	0	0
SORBI_3001G065500	27.213	47.007	24	33.065	7	12	21.003	6
SORBI_3001G065600	87.99	26.319	142.06	85.732	113.636	64.037	118.844	70.256
SORBI_3001G065700	1505.797	890.681	1334.09	1303.269	1197.364	1052.65	1421.588	1008.976
SORBI_3001G065800	714.681	1293	893.232	1246.682	952.034	453	325	2069.999
SORBI_3001G065900	4	6	28.006	11.75	15.432	1	1	28.848
SORBI_3001G066000	26	36	37	28	66.743	6	20	75
SORBI_3001G066100	29	18	31	26	93	7	29	48
SORBI_3001G066300	152	229	107	216	151	95	121	113
SORBI_3001G066400	5	6	0	2	3	1	2	3
SORBI_3001G066500	4104.021	4413.085	3385.889	3802.177	3174.063	4642.221	5684.626	2673.103
SORBI_3001G066600	49	55	13	19	11	8	11	3
ENSRNA049469047	0	0	0	0	0	0	0	0
ENSRNA049469020	0	0	0	0	0	0	0	0
SORBI_3001G066700	330	432	269	298	237.565	231.998	335.786	155
SORBI_3001G066800	0	0	0	0	1	0	0	0
SORBI_3001G066900	1	1	0	0	0	0	0	0
SORBI_3001G067000	142	215	107	144	95	102	131	79
SORBI_3001G067100	2081.057	2313	2143.004	2093.003	2483	1092	2762.026	1975
SORBI_3001G067200	600.924	914	489.98	749.687	545	406	372.968	272
SORBI_3001G067300	656	677	421.616	561.12	301	474.001	706	279
SORBI_3001G067400	128	176	93	86	69	89	153	48
SORBI_3001G067500	1	1	1	0	4	3	2	2
SORBI_3001G067601	152	123	167	121	139	89	180	97
SORBI_3001G067700	319	362	106	311	22	189	331	22
SORBI_3001G067800	3	18	1	0	8	0	2	6
SORBI_3001G067850	199.323	258.683	57.343	207.107	89.71	143.057	176.289	32.428
SORBI_3001G067900	1035.997	1200	812	999.028	716	791	1218.781	591
SORBI_3001G068000	0	0	0	0	0	0	0	0
SORBI_3001G068066	0	0	0	0	0	0	0	0
SORBI_3001G068132	3	5.554	3	4	4	1	0	3
ENSRNA049997158	0	0	0	0	0	0	0	0
SORBI_3001G068200	0	0	0	0	0	0	0	0
ENSRNA049444273	0	0	0	0	0	0	0	0
SORBI_3001G068301	548	1080	186.007	534	87	382	521	31
SORBI_3001G068400	0	1	0	0	0	0	1	0
SORBI_3001G068500	0	0	1	0	0	0	0	0
SORBI_3001G068600	0	0	0	0	0	0	0	0
ENSRNA049444312	0	0	0	0	0	0	0	0
SORBI_3001G068700	227	322	141	187	159.356	140	203.144	146
SORBI_3001G068800	0	0	0	0	0	0	0	0
ENSRNA049468970	2	0	1	0	0	0	1	0
ENSRNA049469087	0	0	0	0	0	0	0	0
SORBI_3001G068901	0	0	1	0	1	4	0	0
SORBI_3001G069000	127	158	51	147	21	62	136	13
SORBI_3001G069100	0	0	0	0	0	0	0	0
SORBI_3001G069200	124	178	80	152.966	86	48	67	72
SORBI_3001G069300	28	12	21	21	18	27.295	40	14
SORBI_3001G069400	45	67	42	34	50	38	90	24
SORBI_3001G069500	57	46	34	37	22	55	104	11
SORBI_3001G069600	189	160	138	184	95	153	205.003	86
SORBI_3001G069700	56	42	20	27	16	64	66	6
SORBI_3001G069800	1558.045	1772	1096.198	1554.748	954	923.039	1336.845	854.002
SORBI_3001G069900	632	830	402	501.013	381.617	537	742.777	173
SORBI_3001G070000	8967.279	6409	6187.29	7677.293	3246	6421.638	7481.573	3327.886
SORBI_3001G070100	0	0	0	0	0	0	0	1
SORBI_3001G070200	0	2	0	1	1	0	0	1
SORBI_3001G070300	0	2	0	0	2	2	0	0
SORBI_3001G070401	0	0	0	0	0	0	0	0
SORBI_3001G070500	701.133	804	204	531.003	48	262	499	35
SORBI_3001G070600	286	273	163	246	206	219	245	185
SORBI_3001G070700	176	200	112	161.059	179	119	152	156
SORBI_3001G070800	351.463	343	578	370	879.001	261.386	368	1614
SORBI_3001G070900	3	5	1	5	20	2	4	15
SORBI_3001G071000	14	30	18	11	75	3	6	20
SORBI_3001G071100	27	46	25	34	42	15	29	19
SORBI_3001G071200	0	0	0	0	0	0	0	0
SORBI_3001G071250	1	2	3	1	5	0	0	4
SORBI_3001G071300	169	192	99	157	164	64	108.004	89
SORBI_3001G071400	797.683	734.644	588.871	807.999	700.768	574.999	668.003	692.995
SORBI_3001G071500	0	0	0	0	0	0	0	0
SORBI_3001G071600	16	10	15	9	6	22	12	11
SORBI_3001G071700	1	0	1	1	1	0	3.001	1
SORBI_3001G071800	2813.713	2520.017	2651.771	2789.618	2778.149	2491.091	3928.545	2023.991
SORBI_3001G071900	52	40	47	48	22	39	52	21
SORBI_3001G072000	53	58	23	43	8.692	58	76	7
SORBI_3001G072100	0	0	0	0	0	0	0	0
SORBI_3001G072200	19	28	16	16	29	10	17	17
SORBI_3001G072250	0	1	0	1	0	1	0	1
SORBI_3001G072300	24	29	24.018	33	38	18	28	37
SORBI_3001G072400	0	1	0	1	1	0	0	1
SORBI_3001G072500	1365.091	1210.002	1320.147	1276.609	1200.897	1155.234	1413.222	947.774
SORBI_3001G072550	0	3	0	7	0	0	2	1
SORBI_3001G072600	241	326	197.803	201	177	247	210	207
SORBI_3001G072700	627.025	928	620.079	599	622	429	749.651	237
SORBI_3001G072800	163	222	101	175	106	105	138	67
SORBI_3001G072900	35	27	23	24	26	21	38	20
SORBI_3001G073000	80.001	96.004	47	68.001	47.002	44.843	65	21.001
SORBI_3001G073150	337	499	200	341	157	259.999	338.036	117.011
SORBI_3001G073300	135	122	45	186	0	76	145.212	2
SORBI_3001G073400	22	11	9	15	9	25	27	8
SORBI_3001G073500	288	247	306	387	372.25	133	260	471
SORBI_3001G073550	0	0	0	0	0	0	0	0
SORBI_3001G073600	751	917	505	604.977	370	816.503	1044.139	346
ENSRNA049444321	0	0	0	0	0	0	0	0
SORBI_3001G073700	1226.76	1316	705.904	930.999	914	766	1053.949	1298.066
SORBI_3001G073800	58	13	279	23	73	27	33	44
SORBI_3001G073900	1590.973	1531	787.833	1441	626	942	1458.092	436
SORBI_3001G074000	16	33	3	6	5	10	18	11
SORBI_3001G074100	31	25	13	14	11	50	48	23
SORBI_3001G074200	1566	1052	1739.978	1180.001	1931	859	1535.56	1693
SORBI_3001G074300	130	171	128.258	142	97	142	258	70
SORBI_3001G074400	4825.091	3848	3249.017	4529.322	1463	2888.915	4890.205	969
SORBI_3001G074500	0	0	0	0	0	0	0	0
SORBI_3001G074601	0	0	0	0	0	0	0	0
SORBI_3001G074700	665	611	444	537.725	481.99	535	870.325	303
SORBI_3001G074800	18	48	11	6	11	11	6	10
SORBI_3001G074900	4	7	2	3	9	2	0	0
SORBI_3001G075000	301.198	555	206	286	373	107	132	165
SORBI_3001G075101	960	622.099	644	627.128	312	615.864	1058.976	78
SORBI_3001G075201	2	2	0	0	1	1	1	1
SORBI_3001G075300	3	4	5	2	5	2	1	8
SORBI_3001G075200	0	0	0	1	0	0	0	0
SORBI_3001G075400	2	1	0	2	5	1	1	3
SORBI_3001G075500	0	2	0	0	0	0	1	0
SORBI_3001G075600	848	513	650.28	726.353	613	714.186	670.434	975
SORBI_3001G075700	3	0	1	2	3	0	2	1
SORBI_3001G075800	289	139	402	309	146	291.015	243	251.001
SORBI_3001G075900	3	1	5	6	13	4	2	12
SORBI_3001G075950	0	0	0	0	0	0	0	1
SORBI_3001G076000	497.002	528	440	527	616	316	425	457
SORBI_3001G076100	50	105	96	36	19	35	27	15
SORBI_3001G076200	258	337.833	168	280.016	68	176	383	27
SORBI_3001G076300	0	0	0	0	0	0	0	0
SORBI_3001G076400	745.429	698.001	393.001	642.526	330.001	386.001	564.24	210.999
ENSRNA049444337	0	0	0	0	0	0	0	0
SORBI_3001G076500	45.181	60	26	49	12	40	82.666	7
SORBI_3001G076600	47	69	29	44.083	19	39	40	18
SORBI_3001G076700	195	153	176	154	174	117.046	206.442	88
SORBI_3001G076800	10	13	5	16.998	43	2	5	51
SORBI_3001G076850	0	0	0	0	0	0	0	0
SORBI_3001G076900	7	8	3	8	2	8	4	3
SORBI_3001G077000	1660.006	1197	1234.687	1532	1225	1392	2047.949	878
SORBI_3001G077100	27	18	18	13	12	14	17	4
SORBI_3001G077200	40.128	20.963	30.013	21	17	15	40	14
SORBI_3001G077300	325	304	239	333.999	117	262	351.995	91
SORBI_3001G077400	3111.002	1554	9410.648	4689.776	9710	2956.015	4604.582	9955.147
SORBI_3001G077500	119	132.055	107.408	102.344	83	87	133	70
SORBI_3001G077600	3	4	45	9	1	4	4	1
SORBI_3001G077700	420	132	1487.527	340	304	308	462.529	264
SORBI_3001G077800	13	8	10	6	5	6	10	1
SORBI_3001G077900	521.031	506	311	466.136	279.376	384.014	624	244
SORBI_3001G078000	78	69	31	54	1	31	128	2
SORBI_3001G078100	319	286	386.003	327	287	213	259	446
SORBI_3001G078200	722.005	863	721	993.232	611.003	275	513.017	342
SORBI_3001G078300	21	14	20	17	17.902	21	27	22
SORBI_3001G078400	887	748	903.841	844.001	1498	589	872.003	1723
SORBI_3001G078500	181	180	212	161	286	113	173	251
SORBI_3001G078600	0	0	0	1	0	0	1	1
SORBI_3001G078700	3	0	1	0	2	0	0	2
SORBI_3001G078800	1467.367	1443	1322	1386.379	1200	972.018	1567.539	975
SORBI_3001G078900	770	1373.003	1080.068	671.999	1672	755	1327.564	1645
SORBI_3001G079000	0	0	0	0	0	0	0	0
SORBI_3001G079100	229.498	303	230	221	230	193	226	158
SORBI_3001G079150	0	0	0	0	0	0	0	0
SORBI_3001G079200	1325	862	1633.284	1332.149	2156	1080.645	1578.922	2155
SORBI_3001G079300	38	8	109.577	61	235	71	94	264
SORBI_3001G079401	0	0	0	0	1	0	0	0
SORBI_3001G079500	12565.804	16173.599	11664.181	17500.871	17835.342	8564.857	7865.908	24758.531
SORBI_3001G079600	3	1	5	4	2	1	2	2
SORBI_3001G079700	571	350	516.253	501	463	560.996	812.892	334.024
SORBI_3001G079900	3	5	1	2	1	1	1	1
SORBI_3001G080000	138	99	325	199	322	234	247	309
SORBI_3001G080100	384	392	346.071	504	663	386	357.901	811
SORBI_3001G080200	55	48	95.015	79	127	61	80	41
SORBI_3001G080300	305	270	309	379	339	141	232	134
SORBI_3001G080500	0	0	0	0	0	0	0	0
SORBI_3001G080600	0	0	0	0	0	0	0	0
SORBI_3001G080700	1560.64	1501	1357	1591.994	1348	1173	1675.796	1160
SORBI_3001G080800	67	67	50	54	72	49	93	36
SORBI_3001G080900	106	131	45	114	63	46	65.044	61
SORBI_3001G080950	0	0	0	0	0	0	0	0
SORBI_3001G081000	225	307	187	246	153	212	305	138
SORBI_3001G081100	53	30	86.826	71	108	30	36	121
SORBI_3001G081300	59	64.024	35	53.011	39.008	43.011	87	31
SORBI_3001G081200	1165.458	954.888	762.427	864.373	856.262	723.922	965.779	526.167
SORBI_3001G081400	187.138	220.336	90	152	80	133	211	61
SORBI_3001G081450	1	0	1	0	1	0	1	0
SORBI_3001G081500	48	20	34	22	25	27	45	26
SORBI_3001G081600	9870.461	9458.882	7575.688	8860.711	5900	7217.121	6613.185	7172.809
SORBI_3001G081700	137.289	170.118	82	148	46	81	138	81
SORBI_3001G081800	87	17	35	30	19	30	166	13
SORBI_3001G081900	255	335	197	215	156	283.365	504.595	157
SORBI_3001G082000	437	523.939	298	442.999	196	430	481.005	211
SORBI_3001G082100	482.992	549	303.985	455	305	381	490.999	246
SORBI_3001G082200	237.019	276	414	251	434	78	89	333.001
SORBI_3001G082300	8	11	20	22	40	6	3	50.048
SORBI_3001G082400	211.995	275	868.887	352.999	1128.006	157	150.101	852.951
SORBI_3001G082500	31	38	80	41	53	19	18	52
SORBI_3001G082600	113	229	91	56	81	85	59	33
SORBI_3001G082700	0	0	0	0	0	0	0	0
SORBI_3001G082800	0	0	1	1	0	0	1	0
SORBI_3001G082900	1566	1672	1704.829	2145.615	2085	1302	1281.148	2913.294
SORBI_3001G083000	5	4	4	4	14	1	6	13
SORBI_3001G083100	232	255	114	201	95	150	228.151	50
SORBI_3001G083200	1147.014	1633.898	704.999	905.135	616	760.53	1097.951	503
SORBI_3001G083300	1	0	1	1	3	1	0	3
SORBI_3001G083400	1443	1208	1293.018	1619.634	1271.999	1157	1296.954	1672.001
SORBI_3001G083450	0	0	0	0	0	0	0	2
SORBI_3001G083500	7	3	8	7	9	6	15	4
SORBI_3001G083600	209.063	211	173	222	152	167	168	91.562
SORBI_3001G083701	0	0	1	0	0	0	0	0
SORBI_3001G083800	1186.111	1432	802	858.001	392	833.001	742	175
