feature_id	SRR33083344	SRR33083345	SRR33083338	SRR33083351	SRR33083339	SRR33083340	SRR33083352	SRR33083346	SRR33083347	SRR33083355	SRR33083354	SRR33083353	SRR17385284	SRR17385295	SRR17385296	SRR17385300	SRR17385302	SRR17385301
ENSRNA050014294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G148900	1.23	0	0	0	0	0	0	0	0	3.04	1.159	1.06	0	4.059	0	0.25	0	0
TraesCSU02G149000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G149100	0	0	0	0	2	1	5	3	0	0	0	0	0	0	0	1	0	0
TraesCSU02G149200	0	0	0	0	0	0	0	0	23.049	0	14.468	0	0	0	0	0	0	0
TraesCSU02G149300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TraesCSU02G149400	523	551	550	494	526	566	930.006	799.999	913	799	792	781	297	364	313.004	412.445	415	538
TraesCSU02G149500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G149600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G149700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G149800	89.85	56.904	87.007	37.133	63.958	67.092	35.328	48.659	40.36	86.713	58.117	59.694	151.042	112.131	148.549	115.072	136.459	132.225
TraesCSU02G149900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G149933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G149938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G149946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G149951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G150100	3.967	4.5	3.471	4	0	6.5	2.5	3.007	1	1.507	3.001	4	4.116	2.5	7.521	5	6.507	9.512
TraesCSU02G150200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G150300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G150400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G150500	79.88	49.66	42.899	53.563	55	56	31.778	49.846	37.56	40.271	57.711	62.104	29.569	46.999	49.686	60.303	46.956	74.724
TraesCSU02G150600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G150700	6.999	5.133	2.003	3	6.001	3	0	2	0	0	0	1.122	0	0	0	0	0	0
TraesCSU02G150800	0	0	0	0	0	3.007	0	0	0	0	0	3	2.001	0	1	0	0	0
TraesCSU02G150900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G151000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G151100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G151200	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G151300	9.509	3.213	2.154	0	4.33	7.411	0	19.423	9.522	0	21.612	10.021	4.291	4.348	6.225	8.844	0	7.37
TraesCSU02G151400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G151500	0.345	0.998	0	0.372	0.334	0.995	0.339	0.749	2.361	0.659	0.344	0	0	1.839	0	1.394	1.538	0
TraesCSU02G151600	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0
TraesCSU02G151700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G151800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G151900	8.245	17.32	6.565	9.998	8.71	13.71	4.291	9.13	11.576	14.964	21.29	11.89	4.001	0	0	0	2.341	0
TraesCSU02G151939	9.378	6.326	9.727	19.563	5.082	13.7	6.159	8.071	9.588	18.354	9.552	11.457	7.659	1	1.191	1	2.996	0
TraesCSU02G152000	47.663	36.085	26.974	38.714	38.327	45.151	23.899	34.989	46.474	41.581	35.127	35.303	2.628	0	0	0	6.321	0
TraesCSU02G152100	1055.574	1166.02	1061.899	743	653.001	652	581	489.998	482.015	608.978	529	503.836	327	514.007	450	494	360	547
TraesCSU02G152200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCSU02G152300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050015005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050014940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
