feature_id	SRR33083344
transcript:TraesCS1A02G013100.1	0
transcript:TraesCS1A02G013200.1	0
transcript:TraesCS1A02G013300.1	0
transcript:TraesCS1A02G013400.1	0
transcript:TraesCS1A02G013500.1	0
transcript:TraesCS1A02G013600.1	0
transcript:TraesCS1A02G013700.1	132
transcript:TraesCS1A02G013800.1	4.851
transcript:TraesCS1A02G013800.2	0
transcript:TraesCS1A02G013800.4	28.878
transcript:TraesCS1A02G013800.3	417.524
transcript:TraesCS1A02G013900.1	18
transcript:TraesCS1A02G014000.1	0
transcript:TraesCS1A02G014100.1	0
transcript:TraesCS1A02G014200.1	0
transcript:TraesCS1A02G014300.1	0
transcript:ENSRNA050013941-T1	0
transcript:TraesCS1A02G014400.1	0
transcript:TraesCS1A02G014500.1	0
transcript:TraesCS1A02G014700.1	0
transcript:TraesCS1A02G014800.1	0
transcript:TraesCS1A02G014900.1	10
transcript:TraesCS1A02G015000.1	0
transcript:TraesCS1A02G015100.1	1419.294
transcript:TraesCS1A02G015200.1	113.122
transcript:TraesCS1A02G015200.2	36.709
transcript:TraesCS1A02G015300.1	644.995
transcript:TraesCS1A02G015378.1	0
transcript:TraesCS1A02G015400.1	12.605
transcript:TraesCS1A02G015500.1	0
transcript:TraesCS1A02G015600.1	0
transcript:TraesCS1A02G015700.1	0
transcript:TraesCS1A02G015800.1	0
transcript:TraesCS1A02G015900.1	107.012
transcript:TraesCS1A02G016000.1	56
transcript:TraesCS1A02G016100.1	100
transcript:TraesCS1A02G016203.1	6
transcript:TraesCS1A02G016200.1	47.001
transcript:TraesCS1A02G016300.1	1
transcript:TraesCS1A02G016400.1	0
transcript:TraesCS1A02G016500.1	0
transcript:TraesCS1A02G016600.1	0
transcript:TraesCS1A02G016800.1	1
transcript:TraesCS1A02G016900.1	0
transcript:TraesCS1A02G016900.2	211.577
transcript:TraesCS1A02G016900.3	1.007
transcript:TraesCS1A02G017000.1	76.194
transcript:TraesCS1A02G017100.1	0
transcript:TraesCS1A02G017200.1	2
transcript:TraesCS1A02G017300.1	0
transcript:TraesCS1A02G017400.1	0
transcript:TraesCS1A02G017500.1	0
transcript:TraesCS1A02G017600.1	0
transcript:TraesCS1A02G017700.1	0
transcript:TraesCS1A02G017800.1	166.837
transcript:TraesCS1A02G017900.1	200.521
transcript:TraesCS1A02G018000.1	173.124
transcript:TraesCS1A02G018100.1	142.135
transcript:TraesCS1A02G018200.1	0
transcript:TraesCS1A02G018300.1	15.087
