feature_id	SRR33083344
ENSRNA050013729	121
ENSRNA050013720	119
ENSRNA050013732	119
ENSRNA050013726	119
ENSRNA050013727	119
TraesCS1A02G046400	2403.935
TraesCS1A02G046500	3648.941
TraesCS1A02G046600	670.818
TraesCS1A02G046700	1466.014
TraesCS1A02G046800	684.179
TraesCS1A02G046900	573.117
TraesCS1A02G047000	3666.677
TraesCS1A02G047100	330
TraesCS1A02G047200	3980.80257260638
TraesCS1A02G047300	1018.789
TraesCS1A02G047400	423.423
TraesCS1A02G047500	1885.31
TraesCS1A02G047700	1131
TraesCS1A02G048000	2002.629
TraesCS1A02G048100	3146.47
TraesCS1A02G048200	1610.326
TraesCS1A02G048300	2768
TraesCS1A02G048400	438
TraesCS1A02G048500	479
TraesCS1A02G048600	1204.825
TraesCS1A02G048700	564.319
TraesCS1A02G048800	68
TraesCS1A02G048900	627
TraesCS1A02G049000	469.56
TraesCS1A02G049100	820.003
TraesCS1A02G049200	327
TraesCS1A02G049300	4604.63033922051
TraesCS1A02G049400	558
TraesCS1A02G049500	980
TraesCS1A02G049600	1144.057
ENSRNA050013788	79
ENSRNA050013786	85
ENSRNA050013787	97
TraesCS1A02G049700	1357.55855195511
TraesCS1A02G049800	1947
TraesCS1A02G049900	96
TraesCS1A02G050000	246
TraesCS1A02G050100	1188.544
TraesCS1A02G050200	1490.344
TraesCS1A02G050300	390.552
TraesCS1A02G050400	1106
TraesCS1A02G050500	101
TraesCS1A02G050600	408
TraesCS1A02G050700	441
TraesCS1A02G050800	424
TraesCS1A02G050900	717
TraesCS1A02G051000	733
TraesCS1A02G051100	2550.34
TraesCS1A02G051200	157
TraesCS1A02G051300	2768.775
TraesCS1A02G051400	6020.048
TraesCS1A02G051500	667.253
ENSRNA050009813	79
TraesCS1A02G051600	1957.356
TraesCS1A02G051700	604.198
TraesCS1A02G051800	306.043
TraesCS1A02G051900	398.829
TraesCS1A02G052000	1047
TraesCS1A02G052100	328.455
TraesCS1A02G052200	5601.43393692099
TraesCS1A02G052300	1491.715
TraesCS1A02G052400	434.259
TraesCS1A02G052500	288
TraesCS1A02G052600	381
TraesCS1A02G052700	381
TraesCS1A02G052800	321
TraesCS1A02G052900	475
TraesCS1A02G053000	480
TraesCS1A02G053100	381
TraesCS1A02G053200	151
TraesCS1A02G053300	903
TraesCS1A02G053400	976.085
TraesCS1A02G053500	417
TraesCS1A02G053600	998.042
TraesCS1A02G053700	926.157
TraesCS1A02G053800	892
TraesCS1A02G054000	576.329
TraesCS1A02G054200	966
TraesCS1A02G054300	4169.925
TraesCS1A02G054400	4397.388
TraesCS1A02G054500	3067.112
TraesCS1A02G054600	18
TraesCS1A02G054700	2996.845
TraesCS1A02G054800	1671
TraesCS1A02G054900	1273.27774753919
TraesCS1A02G055000	1451.873
TraesCS1A02G055100	51
TraesCS1A02G055200	879.091
TraesCS1A02G055300	927
TraesCS1A02G055400	3681.84484172976
TraesCS1A02G055500	267
TraesCS1A02G055600	1251.956
TraesCS1A02G055700	18
TraesCS1A02G055800	3008.839
TraesCS1A02G055900	1100
TraesCS1A02G056000	2800.495
TraesCS1A02G056105	1578.913
TraesCS1A02G056100	693
TraesCS1A02G056200	55
TraesCS1A02G056400	299
TraesCS1A02G056500	907.392897223734
TraesCS1A02G056600	466.051
TraesCS1A02G056700	287.545
TraesCS1A02G056800	163
TraesCS1A02G056900	517.281
TraesCS1A02G057000	906
TraesCS1A02G057100	2155.924
TraesCS1A02G057200	2029.907
TraesCS1A02G057300	2992.93
TraesCS1A02G057400	2418.931
TraesCS1A02G057500	18
TraesCS1A02G057600	847
TraesCS1A02G057700	181.844
TraesCS1A02G057800	616.465
TraesCS1A02G057900	1062
TraesCS1A02G058000	477.451
TraesCS1A02G058100	2512.563
TraesCS1A02G058200	2097.006
TraesCS1A02G058300	302.808
TraesCS1A02G058400	1571.89318149694
TraesCS1A02G058500	1030.81
TraesCS1A02G058600	3951.856
TraesCS1A02G058700	2213
TraesCS1A02G058800	1164
TraesCS1A02G058900	1017.92812259654
TraesCS1A02G059000	558
TraesCS1A02G059100	1150.441
TraesCS1A02G059200	1334.595
TraesCS1A02G059300	814
TraesCS1A02G059400	172
TraesCS1A02G059500	3741
TraesCS1A02G059600	1802
TraesCS1A02G059700	1222
TraesCS1A02G059800	384
TraesCS1A02G059900	892.811
TraesCS1A02G060000	32
TraesCS1A02G060100	2019.234
TraesCS1A02G060200	1337
TraesCS1A02G060300	123
TraesCS1A02G060400	1232
TraesCS1A02G060500	1636.949
TraesCS1A02G060600	2300
TraesCS1A02G060700	780.475
TraesCS1A02G060800	657
TraesCS1A02G060900	613
TraesCS1A02G061000	397
TraesCS1A02G061100	91
TraesCS1A02G061200	329
TraesCS1A02G061300	64
TraesCS1A02G061400	363
TraesCS1A02G061500	2318
TraesCS1A02G061600	868.717
TraesCS1A02G061700	1228.07043038992
TraesCS1A02G061800	249
TraesCS1A02G061900	258
TraesCS1A02G062000	7
TraesCS1A02G062100	1069.514
TraesCS1A02G062200	354
TraesCS1A02G062400	1627.658
TraesCS1A02G062500	742
TraesCS1A02G062600	219
TraesCS1A02G062700	288
TraesCS1A02G062800	131
TraesCS1A02G062900	144
TraesCS1A02G063000	55
ENSRNA050018906	164
ENSRNA050018905	751
TraesCS1A02G063100	337
TraesCS1A02G063200	42
TraesCS1A02G063300	1725.753
TraesCS1A02G063400	765
TraesCS1A02G063500	502.013
TraesCS1A02G063600	2900.618
TraesCS1A02G063800	40
TraesCS1A02G064000	1379.168
TraesCS1A02G064100	2079.395
TraesCS1A02G064200	782
TraesCS1A02G064300	790
TraesCS1A02G064400	1145
TraesCS1A02G064500	1219.5
TraesCS1A02G064600	636
TraesCS1A02G064700	945
TraesCS1A02G064800	3998.381
TraesCS1A02G064900	1342.354
TraesCS1A02G065000	830.598
TraesCS1A02G065200	58
TraesCS1A02G065300	2752.742
ENSRNA050009815	81
TraesCS1A02G065400	3293.515
TraesCS1A02G065500	30
TraesCS1A02G065600	3552.601
TraesCS1A02G065700	3994.3905101516
TraesCS1A02G065800	375.102
TraesCS1A02G065900	301.995
TraesCS1A02G066000	3911.537
TraesCS1A02G066100	2652.798
TraesCS1A02G066200	1879.087
TraesCS1A02G066300	2231.575
TraesCS1A02G066400	1226.651
TraesCS1A02G066500	306
TraesCS1A02G066521	186
TraesCS1A02G066600	339.449
TraesCS1A02G066700	4624.782
TraesCS1A02G066800	947.111
TraesCS1A02G066900	2643.259
TraesCS1A02G067000	4997.167
TraesCS1A02G067100	18
TraesCS1A02G067200	2184.257
TraesCS1A02G067300	9509.42655044428
TraesCS1A02G067400	4192.521
TraesCS1A02G067462	584.196
TraesCS1A02G067472	1029
TraesCS1A02G067500	300
TraesCS1A02G067600	3605.26
TraesCS1A02G067700	747
TraesCS1A02G067800	1668.009
TraesCS1A02G067900	1441.94194616043
TraesCS1A02G068000	527.374
TraesCS1A02G068100	1661.088
TraesCS1A02G068200	803
TraesCS1A02G068300	4698.704
TraesCS1A02G068400	761.205
TraesCS1A02G068500	334.687
TraesCS1A02G068600	1133.333
TraesCS1A02G068700	369
TraesCS1A02G068800	204
