feature_id	SRR26553585	SRR26553586	SRR26553587	SRR26553588	SRR26553594	SRR26553593	SRR2545903	SRR2545902	SRR2545899	SRR2545898	SRR2545901	SRR2545900	SRR2545897	SRR2545896
GLYMA_09G137100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G137200	455.205	809.914	655.416	592.425	445.444	481.747	918.753	1269.619	1065.432	1316.142	1255.927	1290.333	1318.405	1282.881
GLYMA_09G137300	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GLYMA_09G137400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G137500	0	0	0	0	0	0	2	0	3	0	1	0	1	2
GLYMA_09G137600	0	0	2	2	1	0	6	4	0	0	3	5	0	0
GLYMA_09G137700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G137800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G137900	2	9	5	3	1	1	2	1	0	0	0	0	3	1
GLYMA_09G138000	1	0	0	0	2	7	5	0	0	0	8	2	2	4
GLYMA_09G138100	719.956	301.661	163.754	364.554	642.023	675.057	2102.239	2545	163	167	3001	2883.164	249	301
GLYMA_09G138200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G138300	394.004	175.536	154.042	94	213.038	138	10	12	7	14	19	12	15	26
GLYMA_09G138400	505.398	666.721	741.643	960.785	474.068	456.462	79.502	73.055	96.995	88.77	103.279	89.909	78.273	113.299
GLYMA_09G138500	3	7	9.191	0	0	0	18.997	19	32.134	24	17	21.027	25.999	41
GLYMA_09G138600	34.463	76	69.021	80.997	87.596	72.55	974.669	1056.287	1067.013	1104.45	940.764	875.559	1048.537	1028.159
GLYMA_09G138700	2	8	10	0	2	3	1	1	1	0	2	0	0	0
GLYMA_09G138800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G138900	2.988	0	0	1	2.02	1	1.313	0.991	0	0	0	1	0	0
GLYMA_09G139000	0	0	0	0	0	0	279	373.552	447.995	399.298	266.125	316.254	492.895	444.992
GLYMA_09G139100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G139200	1482.093	1729.952	2275.058	1699.281	1567.553	1338.089	208.985	165.001	140.001	139	194.987	175.001	128	183.004
GLYMA_09G139300	43.131	16	6	2	50.945	47	6	0	3	2	3	3	0	2
GLYMA_09G139400	473.72	5	4	3	411.98	376.563	11	4	8	14	12	8	18	15
GLYMA_09G139500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G139600	229.28	1	0	0	240.068	295.86	0	0	0	0	0	0	0	0
GLYMA_09G139700	0	0	0	0	0	0	3	3	6	1	0	4	13	5
GLYMA_09G139800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G139900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G140000	1	0	3	1	1	2	0	0	0	1	0	0	0	0
GLYMA_09G140100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G140200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G140300	1236.024	1047.551	868.737	734.12	1213.309	1446.772	1409.789	1302.536	1522.577	1733.211	1561.955	1351.624	1557.895	1579.103
GLYMA_09G140400	368.422	300.922	136.075	57	394.97	472.776	1	3.004	3	0	0	1.416	4	1
GLYMA_09G140500	68	51	21	26	53	66	17	35	23	21	36	36	38	33
GLYMA_09G140600	2	3.002	6	7	2	9.339	9.716	13.277	14.417	16.335	12.221	17.002	22.447	14.915
GLYMA_09G140700	2456.59	691.385	272.206	458.937	1796.774	2636.138	70	61	64	72	82	58	49	59
GLYMA_09G140800	42	5	3	7	30	34	14	14	1	4	22	13	6	0
GLYMA_09G140900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G141000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G141100	6.236	20.97	17.945	19.202	0	0	0	0	0	0	0	0	0	0
GLYMA_09G141200	0	3.146	0	0	0	2.578	0	0	0	0	0	0	0	0
GLYMA_09G141300	0	1.72	2.293	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G141400	52.539	47.213	18.053	33.097	42.82	39.377	7	17.765	21.102	24.159	16.133	20.273	27.265	21.115
GLYMA_09G141500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G141600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G141700	0	1.541	7.747	0	0	1.401	0	0	0	0	0	0	0	0
GLYMA_09G141800	29.579	26.223	17.286	17.007	26.999	14.355	5	7	5.042	3	4.994	6.996	5.001	2.106
GLYMA_09G141900	0	0	1	1	0	1	0	1	0	0	0	1	0	0
GLYMA_09G142000	308.999	190	127	188.633	243	283.234	100	113	137	134	108	100	144	175
GLYMA_09G142100	297.583	276.049	219.132	217.9	227.073	285.788	467.869	474.253	460.749	478.164	471.326	497.621	524.031	544.385
GLYMA_09G142200	0	0	0	0	0	0	1	1	0	0	0	0	1	0
GLYMA_09G142300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G142400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G142500	0	0	0	0	0	0	0	0	0	0	0	1	1	0
GLYMA_09G142600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G142700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G142800	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GLYMA_09G142900	2	15.002	34	25	2	7	50	50	4	10	89	52	2	13
GLYMA_09G143000	0	0	0	0	0	0	315.428	132	21	20	316.892	263	23	29
GLYMA_09G143100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G143200	1174.787	521.34	194.504	292	1207.785	1081.869	1197	1257.055	225	202	1497	1204.03	260	236
GLYMA_09G143300	46	36.001	22	11	40	39	4	3	1	3	9	3	8	4
GLYMA_09G143400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G143500	144.306	13	4	9	124	162.625	86	43.349	47.996	36	199.995	213.003	45	76.995
GLYMA_09G143600	114.481	116.325	93.988	55.574	73.939	112.004	1424.338	1533.769	3370.113	3611.509	1957.663	1673.97	3387.168	2912.019
GLYMA_09G143700	42	26	24	19	42	23	1	3	1	0	4	2	0	0
GLYMA_09G143800	247.708	201	155.552	170	266.002	270.505	1671.456	1766.715	419.955	560.759	2278.886	1914.682	476.003	524.005
GLYMA_09G143900	292.004	567.865	429.749	350.811	277.542	164	157.806	145.283	223.516	134.036	204.386	179.904	234.76	193.158
GLYMA_09G144000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G144100	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GLYMA_09G144200	10	17	21	12	11	6	52.999	81	119	102	60.999	111	103	127
GLYMA_09G144300	172	161.007	189.048	72.476	84	142.908	79.966	79.209	114.119	102.427	87.36	71.015	131.264	88.837
GLYMA_09G144400	6	2	4	0	4	7.939	0	0	0	0	0	0	0	1
GLYMA_09G144500	9	21	22	35	18	15	0	2	0	1	2	1	0	3
GLYMA_09G144600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G144700	3	0	4	1	0	7	62	62	24	51	71	55	42	42
GLYMA_09G144800	303	208.006	138.436	150.796	295.562	316.851	227	211	204	194	218	196.161	283	209
GLYMA_09G144900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G145000	9	2	4.377	1	5	8.005	160.529	155.817	65.286	59.495	176.703	120.346	59.765	57.139
GLYMA_09G145100	0	0	0	0	0	0	9	16	8	11	28	10	11	8
GLYMA_09G145200	3.391	6.107	8.624	1.041	10.101	4.871	200.789	188.019	112.245	114.396	292.882	203.347	103.352	118.047
GLYMA_09G145300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G145400	18.609	9.893	15.998	16.442	9.899	14.124	2199.682	1862.137	1221.341	1519.284	2391.316	1813.34	1188.655	1431.373
GLYMA_09G145500	2	1	0	0	1	0	0	0	0	2	6.008	4.006	2	1.001
GLYMA_09G145600	5	2	9	22	7	9	292	332.632	9	18	318.007	305	18	44
GLYMA_09G145700	39	2	2	10	25	36	232.987	326.994	418.705	1037.389	271.774	341.986	317.002	793
GLYMA_09G145800	148.004	122	148.084	157.234	158	193	537.997	486.999	467.106	652.194	636.557	589	409	603.944
GLYMA_09G145900	4	5	0	4	8	3	1	2	3	2	1	1	4	1
GLYMA_09G146000	38.199	31.255	32.638	29.699	31.711	51.389	25.717	31.676	27.369	24.406	31.803	23.826	29.136	31.718
GLYMA_09G146100	2	0	0	0	2	0	2.104	1.426	2.857	3.043	2.571	0	3.029	0
GLYMA_09G146200	843.358	679.428	526.927	379.353	670.027	740.289	552.318	561.014	527.809	616.545	856.735	718.82	689.404	573.159
GLYMA_09G146300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G146400	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GLYMA_09G146500	376.641	1258.184	1039.218	740.161	396.006	368.022	709.869	810.002	543.657	527.199	755.881	714.339	644.103	529.623
GLYMA_09G146600	0	0	0	0	0	0	0	0	2	0	1	0	0	1
GLYMA_09G146700	631.825	1585.099	1099.513	940.367	665.526	689.791	927.003	1163.531	1119.035	1113.757	1051.001	1229.997	1469.991	1286.002
GLYMA_09G146800	3	3	2	0	1	1	18	8	26	41.997	10	21	46	32
ENSRNA050030558	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G146900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G147000	4	10	6	8	3	7	1	0	0	2	0	1.025	5.054	1.007
GLYMA_09G147100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G147200	164.18	7	5	15	231.193	155.997	3545	2937	40	17	3449.192	2558.13	9	28
GLYMA_09G147300	626.371	354.61	292.527	385.962	521.11	642.047	603.019	775.958	711.085	785.969	595.416	626.996	720.518	686.983
GLYMA_09G147400	1657.404	707.08	534.61	734.231	1262.696	1330.253	201.006	163	156	171	264	213	175	182
GLYMA_09G147500	614.641	653.354	412.503	515.817	528.95	540.015	0	3	1	0	1	3	1	4
GLYMA_09G147600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G147700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G147800	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G147900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G148000	493.423	480.463	328.214	329.375	403.688	536.534	288.189	332.373	376.746	386.742	405.674	388.733	455.345	412.088
GLYMA_09G148100	337.595	478.746	360.612	500.46	314.365	361.576	205.486	236.501	288.045	267.568	238.805	260.247	297.867	322.327
GLYMA_09G148200	73.204	27.205	33.008	27	50	52.98	90.308	70.074	119.731	173.712	118.011	79.167	108.982	184.251
GLYMA_09G148300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G148400	0	7	14	27	2	2	344.596	329.998	148.429	118	281.744	244.419	164.993	123
GLYMA_09G148500	39	64	73	66.202	14	31	37.991	34.111	32.001	30.067	33.206	55.489	44.347	33.967
GLYMA_09G148600	86.112	48	51	34.022	51	29	4	0	5	5	8	6	7	5
GLYMA_09G148700	37	15	39	5	46	46	14	27	36	39	24	40	34	35
GLYMA_09G148800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G148900	74	260.007	234.342	174.228	76.429	58.99	20.086	33.616	38.814	46.731	24.358	27.505	25.953	41.999
GLYMA_09G149000	140.179	132	73.001	79	76.005	61	147.239	161.009	129.013	160.012	200.997	169.999	150.995	220.895
GLYMA_09G149100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G149200	10	2	59.999	27	3	5	9	26	38.999	38	37.006	26	151.474	68
GLYMA_09G149300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G149400	61	39	18	20.021	7	11.023	329	479	812.339	966	389	393.997	1032	883
GLYMA_09G149500	16.178	0	0	0	0	0	0	0	3.025	0	0	0	0	0
GLYMA_09G149600	45.079	30	69.106	113	14	23	15	58	48	59	36	38	42	52
GLYMA_09G149700	0	1	1	0	0	0	0	0	1	0	0	0	0	0
GLYMA_09G149800	0	0	0	0	0	0	4	1	1	1	1	0	2	5
GLYMA_09G149900	0	0	0	2	1	0	120.999	142	51	52	124	190	77.999	76
GLYMA_09G150000	9	5	14	9.055	22	11	138	164	77	112	117.999	122	101	73.024
GLYMA_09G150100	203.35	94.041	34	73	98	101.236	383	466.312	459	475.003	460.997	341.766	413.995	427.414
GLYMA_09G150200	537.154	330.582	282.139	363.645	498	667.153	964.416	1036.999	624.997	666.079	914.999	870.611	723.001	685
GLYMA_09G150300	0	0	0	4	0	0	0	0	1	0	0	0	0	0
GLYMA_09G150400	0	0	0	0	0	0	0	4	6	16	1	7	1	3
GLYMA_09G150500	71	39.809	28	40.027	82	162	18	18	10	8	27	43	21	25
GLYMA_09G150600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G150700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G150800	1	0	0	0	2	0	0	0	0	0	0	0	0	0
GLYMA_09G150900	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLYMA_09G151000	3	0	1	2	0	1	0	0	1	1	0	1	0	1.999
GLYMA_09G151100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G151200	1	2	1	0	0	0	2	4	0	0	2	0	2	2
GLYMA_09G151300	0	0	0	0	0	0	0	1.005	0	0	0	0	0	0
GLYMA_09G151400	76.002	116.962	95.547	351.753	56.001	84.838	775.067	1064.473	120.907	115.753	1132.548	1226.907	205.777	212.674
GLYMA_09G151500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G151600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G151700	1	41.039	7.453	137.743	1	19.162	7.03	4.527	3.093	5.247	14.453	11.541	11.223	8.326
GLYMA_09G151800	624.157	432.2	228.784	340.26	599	704.312	158	180	195	194	186	203	243	203
GLYMA_09G151900	1707.219	956.977	592.055	693.186	1500.852	1684.158	618.177	636.643	753.063	857.842	644.423	619.203	905.029	985.277
GLYMA_09G152000	125	130.479	135.419	184.908	122.148	185	389	445.002	359	422	465.533	437.672	455	402
GLYMA_09G152100	1079.613	721.166	652.583	722.859	993.163	957.154	3	5	4	10	12	7	11	9.001
GLYMA_09G152200	2	2	0	2	4	2	0	0	0	0	0	0	0	0
GLYMA_09G152300	181.563	150.065	168.449	130.941	220.662	239.462	152.335	242.15	166.708	144.917	242.498	249.768	213.344	180.876
GLYMA_09G152400	14.007	4	24	3	39.031	58	2	3	0	0	7	1	8	0
GLYMA_09G152500	1	0	4	0	1	0	3	2	4	4	3	3	4	0
GLYMA_09G152600	409.846	486	449.806	328.017	346.946	406.767	209.004	250	208.003	232	230	224	281	257.998
ENSRNA050028162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G152700	394.995	563.214	348.564	440.181	333.002	368.163	218.693	262.88	238.394	277.899	259.027	288.664	271.598	286.568
GLYMA_09G152800	3	0	0	0	0	0	1	0	0	0	0	0	1	0
GLYMA_09G152900	19	41	13	24	17	45	88.996	108.17	122.692	150	126.997	98.271	141.673	114.99
GLYMA_09G153000	0	0	0	0	5	2	0	0	0	0	0	1	2	0
GLYMA_09G153100	566.766	489.216	458.808	284.994	458.677	421.816	341.694	368.666	301.096	334.002	518.213	446.719	459.065	429.068
GLYMA_09G153200	174.158	468	322.853	403.402	192.001	264.032	139.005	157	126.413	143.997	158	143.002	141	150.004
GLYMA_09G153300	431.865	971.671	761.131	956.485	388.736	463.555	153	161.193	163.401	191.885	161.886	203.771	190.176	217.959
GLYMA_09G153400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G153500	227.311	218.31	194.11	166	186	207.698	12	23	18	31	39	23	24	24
GLYMA_09G153600	344.064	480.678	441.223	294.277	338.304	314.004	540.998	644.006	495.023	450.966	599.003	573.999	752.06	574.312
GLYMA_09G153700	2	12	8	5	4.068	1	608.998	559.005	60	42	492.961	484.62	87.004	75
GLYMA_09G153800	0	1	0	0	0	0	0	0	0	0	0	0	1	0
GLYMA_09G153900	22.003	50	38	92.674	24	58.001	147.752	202.465	202.967	156.994	183.376	300.262	167.622	188.885
GLYMA_09G154000	544.541	541.163	358.802	453.438	464.548	513.619	519	628	613	652	630.303	649	700.018	695
GLYMA_09G154100	157.008	721.393	618.515	507.176	168	148	267	320	621	564.298	261	375	819	700
GLYMA_09G154200	3	1	1	0	7	6	1	2	5	0	2	1	3	5
GLYMA_09G154300	0	0	0	0	0	0	1.001	2.023	4	1	3.143	0	0	2
GLYMA_09G154400	343.195	233.283	183	214.54	376.029	416.48	519.001	444.987	514.714	597.016	526.034	475.996	590.474	529.037
GLYMA_09G154500	0	0	0	0	0	0	5	8	3	9	7	8	8	19
GLYMA_09G154600	128.316	319	318.49	205	127.044	139.432	48	109.625	141.168	171.526	97.082	117.307	197.109	227.676
GLYMA_09G154700	2988.74	12202.266	14220.056	25980.633	2086.146	1203.043	562.097	735.66	947.948	1710.11	823.022	694.312	872.909	1787.083
GLYMA_09G154800	156	119.279	103	138.017	138	116	143	159	203	210	167	187	192.005	236
GLYMA_09G154900	381.237	169.97	126.782	75.993	315.012	393.921	61	61	57	45	61	66	61.001	60
GLYMA_09G155000	61	68	48.082	73.367	65.197	67	98	99	82	78	92	97	104	82
GLYMA_09G155100	0	0	0	0	0	0	1	1	0	0	1	0	0	1
GLYMA_09G155200	417.024	567.088	420.581	378.158	412.111	412.44	247.287	322.487	239.057	302.511	331.995	310.135	306.417	286.276
GLYMA_09G155300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G155400	233.394	242	206.242	174.535	204	258.997	227.554	232.179	245.837	257.095	241.564	228.306	336.255	308.552
GLYMA_09G155500	704.466	760.181	732.123	561.36	1112.686	1065.931	1262	2151	2364.028	2103	1689	3193.349	2642.147	2675
GLYMA_09G155600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G155700	219.014	161	120.01	97.003	223.452	326.256	2	3	0	2	3	5	1	2
GLYMA_09G155800	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GLYMA_09G155900	108.117	154.987	138.957	114.467	110.656	121.6	144.19	198.739	155.52	175.912	141.904	178.036	195.678	181.119
GLYMA_09G156000	112	157.4	76.34	70.055	111	118.021	46	52	57.012	54	48.987	52.012	67	63
GLYMA_09G156100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G156200	2	3	6	1	0	0	286.97	262	358	507.998	278.998	210	388	454.002
GLYMA_09G156300	46	25	18	18	24	30	22	18	15	37	20	20	11	20
GLYMA_09G156400	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GLYMA_09G156500	310.475	457.337	344.753	343.123	296.999	295.985	413.306	450.598	371.338	442.564	493.948	420.76	442.274	433.834
GLYMA_09G156600	625.774	1014.083	965.157	1059.497	628.664	747.031	1616.133	1835.768	1845.586	1754.6	1838.7	2080.024	2003.695	2088.992
GLYMA_09G156700	107	328.344	659.82	403.637	95	137	88	57.639	33	27.003	147	67	22	34.565
GLYMA_09G156800	91.625	111.135	126.5	114.508	66.895	82.981	120.127	157.027	149.013	159.364	184.458	151.945	175.251	169.494
GLYMA_09G156900	117.647	95.867	79.495	208.651	102.105	115.042	3108.883	3099.252	3345.99	3576.261	3030.005	2941.802	3725.558	3561.39
GLYMA_09G157000	0	0	1	0	0	0	4	3	3	4	3	0	2	1.029
GLYMA_09G157100	1	1	0	0	0	0	4	7	2	4	7	4	5	4.971
GLYMA_09G157200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G157300	630.074	765.342	574.775	469.701	522.733	488.6	493.311	527.576	465.949	530.376	555.023	543.637	561.026	529.664
GLYMA_09G157400	73	105	73.105	72.966	46	88.069	91	89.069	104	92	99	98	110.032	113
GLYMA_09G157500	15	2	0	0	4	6	7	3	8	1	3	8	9	10
GLYMA_09G157600	210.001	880.301	789.473	1063.368	209.138	332.21	47	133	213	258	58	76	231	303
GLYMA_09G157700	136.039	157	136.017	279.058	103	108.062	8	7	8	10	11	21	15	14
GLYMA_09G157800	3	8	4	6	1	1	0	0	0	0	0	0	0	0
GLYMA_09G157900	768.133	211.779	144.109	96.052	880.647	1374.792	198.642	255.406	245.376	371.516	244.762	250.195	306.428	384.166
GLYMA_09G158000	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GLYMA_09G158100	555	483.191	426.712	583.488	543.895	601.04	2473.784	2183.936	2488.804	2471.803	2718.284	2280.139	2516.372	2699.988
GLYMA_09G158200	1384.024	1504.395	1276.79	1145.07	1223.972	1352.725	1762.781	2124.063	2320.843	2243.715	2232.818	2476.145	2615.726	2596.434
GLYMA_09G158300	253.927	281.202	166.826	189.135	191	222.767	169.014	218	149	215	211	164	241	195
GLYMA_09G158400	92.954	80	68	44.049	65	99	39	36	56.979	77.924	49	38	75	63
GLYMA_09G158500	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSRNA050030556	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G158600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050030555	0	0	0	0	0	0	1	0	1	0.998	0	0	0	0
GLYMA_09G158700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G158800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050030557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G158900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G159000	129	104.241	38	176.006	213	247.11	11	13	11	4	18	17	13	16
GLYMA_09G159100	1	0	0	0	0	0	2	0	1	1	1	0	1	3
GLYMA_09G159200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G159300	0	3	6	0	1	0	0	0	0	0	0	0	1	0
GLYMA_09G159400	0	0	0	0	0	0	178	191	250	222	100	207	312	265
ENSRNA050030553	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G159500	0	0	0	0	0	1	2	0	0	0	0	0	0	1
GLYMA_09G159600	0	9.147	1	4	1	3	0	0	0	0	0	0	0	0
GLYMA_09G159700	0	1	0	0	0	0	1	1	0	1	0	2	0	0
GLYMA_09G159800	0	1	0	0	0	0	0	0	0	0	1	0	0	0
GLYMA_09G159900	0	0	0	0	0	0	68	72	6	0	91.006	123	10	11
GLYMA_09G160000	4153.073	2872.342	2067.761	1887.048	3065.083	3339.319	1.175	2	2	3	7	7	4	3
GLYMA_09G160100	181	265.999	75.193	258	85.075	75.345	258	267.803	43	34.032	371.223	366.682	52	47.606
GLYMA_09G160200	311.995	289.115	248.001	276.163	282	326.585	300.002	310.356	151.001	154.001	374.417	364.416	151	161.001
GLYMA_09G160300	6	4	2	1	4	13	0	0	0	0	0	0	0	0
GLYMA_09G160400	122.222	176	128.085	373.744	122.458	204.28	52.996	48.697	61.998	66.121	81.289	137.839	66.342	77.446
GLYMA_09G160500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G160600	0	0	0	0	0	0	27.002	14.34	34.998	37.998	31.002	14	52	33
GLYMA_09G160700	27	17	41	22	46.104	47	56.064	55	48	48	87	83.069	65.001	66
GLYMA_09G160800	3	3	4	5	6.885	11	17.937	12	5	16	16	21.931	18	14
GLYMA_09G160900	0	1	2	1	2	0	55.301	115.616	57.473	79.241	63.016	88.91	85.059	74.508
GLYMA_09G161000	385.07	356.363	191	261.016	335.593	344.701	229.202	221.723	240.194	220.42	226.632	237.505	244.935	233.68
GLYMA_09G161100	24	17	33.395	64	56.001	65.293	387.004	550.32	51	57.991	545.054	449.007	86	89.003
GLYMA_09G161200	0	0	0	0	0	0	1	2.104	0	0	0	0	0	0
GLYMA_09G161300	685.772	745.81	596.848	644.39	668.66	877.187	694.689	880.883	892.283	930.701	779.175	886.468	962.808	998.365
GLYMA_09G161400	2	12	33	34	7	9	924	1160	150	196	1021	820.502	212	288
GLYMA_09G161500	22	15	10	5	19	27	2	6	3	1	1	0	3	3
GLYMA_09G161600	262.249	185	153.001	131	301.364	345.502	301.999	321.999	343.799	321.101	321.906	379.769	400	353
GLYMA_09G161700	312	122.116	56.294	54	249	196.862	28	28	44	40	26	25.84	49	40
GLYMA_09G161800	22	35	12	13	20	33	3	3	2	7	4	5.16	6	5
GLYMA_09G161900	214.243	131.831	98.967	73.367	255.851	211.728	166.771	186.346	116.778	119.587	247.918	225.693	150.675	144.923
GLYMA_09G162000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G162100	228.474	154.01	131	101	171.6	211.931	126.465	140.46	141.468	140.05	143.003	171.452	167.479	130.989
GLYMA_09G162200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G162300	160	112.272	107	124.13	138.659	185	114	121	135	155	145	135	164.215	149.001
GLYMA_09G162400	77.002	185.032	125	322.251	83.012	146	572	617	461	390	448	661	582.167	578.765
GLYMA_09G162500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G162600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G162700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G162800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G162900	1	1	2	1	0	3	1	2	2	0	0	3	4	2
GLYMA_09G163000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G163100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G163200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G163300	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GLYMA_09G163400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G163500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_09G163600	0	0	0	0	0	0	0	0	0	0	0	1	1	0
GLYMA_09G163700	0	1	0	0	0	0	1004	869.669	442	473	884.594	750	392	573
GLYMA_09G163800	0	0	0	0	0	0	0	2	0	12	0	7	2	3
GLYMA_09G163900	1734.494	555.286	694.387	1320.195	1236.224	1314.839	1209.737	1020.911	26.369	38.542	1496.797	1783.194	37.407	36.001
GLYMA_09G164000	1393	2257.001	1901	3288.058	1833.007	1417.152	246.093	403.996	391.01	280.021	334.868	307.005	245	238
GLYMA_09G164100	3	7	7	40	4	7	122.993	146.989	21.982	19	161.001	136	40.001	34
GLYMA_09G164200	592.408	479.812	293.908	324.606	513.19	570.847	666	684	705	799.1	675	713	765	715
GLYMA_09G164300	338.001	504.108	349.481	323.042	359.216	382.069	300	351.863	348.003	430.539	420.478	339.002	567.993	497.003
GLYMA_09G164400	20	17	10	7	15	22	0	4	0	3	3	2	4	4
GLYMA_09G164500	189	242.622	227.493	160.495	183.304	173	43	43.003	44	39.942	94	65.038	75.11	68.066
GLYMA_09G164600	512.606	325.395	207.921	183.014	470.898	500.385	338.002	349.763	320.269	373.062	388.03	346.494	348.003	331.732
GLYMA_09G164700	230	387.045	318.735	292.031	148.011	198.741	128.004	159.004	128.998	166	166	149	138.811	154
GLYMA_09G164800	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLYMA_09G164900	684.122	780.992	662.617	869.045	542.716	625.459	1047.682	1087.707	1239.839	1257.261	1231.457	1297.889	1289.675	1382.555
GLYMA_09G165000	714.932	859.874	998.533	1113.752	648.314	800.349	1322.318	1475.463	1541.219	1536.009	1554.26	1721.121	1899.278	1720.726
