feature_id	SRR14935704
SORBI_3001G061900	484
SORBI_3001G062000	0
SORBI_3001G062066	22
SORBI_3001G062132	19
SORBI_3001G062200	0
SORBI_3001G062250	0
SORBI_3001G062300	5371.093
SORBI_3001G062400	0
SORBI_3001G062500	282.422
SORBI_3001G062600	128.47
SORBI_3001G062700	0
SORBI_3001G062750	1
SORBI_3001G062800	0
SORBI_3001G062900	338
SORBI_3001G063000	1
SORBI_3001G063100	261
SORBI_3001G063200	4
SORBI_3001G063300	0
SORBI_3001G063400	76
SORBI_3001G063500	2004.649
SORBI_3001G063600	2963
SORBI_3001G063700	909
SORBI_3001G063800	26
SORBI_3001G063900	38
SORBI_3001G064000	453.52
SORBI_3001G064200	1426.345
SORBI_3001G064300	90.48
SORBI_3001G064400	0
SORBI_3001G064500	3344.966
SORBI_3001G064600	67
SORBI_3001G064700	147
SORBI_3001G064800	310
SORBI_3001G064900	1262.582
SORBI_3001G065000	1122
SORBI_3001G065100	1079.955
SORBI_3001G065150	0
SORBI_3001G065200	33
SORBI_3001G065300	14
SORBI_3001G065400	0
SORBI_3001G065500	12
SORBI_3001G065600	64.037
SORBI_3001G065700	1052.65
SORBI_3001G065800	453
SORBI_3001G065900	1
SORBI_3001G066000	6
SORBI_3001G066100	7
SORBI_3001G066300	95
SORBI_3001G066400	1
SORBI_3001G066500	4642.221
SORBI_3001G066600	8
ENSRNA049469047	0
ENSRNA049469020	0
SORBI_3001G066700	231.998
SORBI_3001G066800	0
SORBI_3001G066900	0
SORBI_3001G067000	102
SORBI_3001G067100	1092
SORBI_3001G067200	406
SORBI_3001G067300	474.001
SORBI_3001G067400	89
SORBI_3001G067500	3
SORBI_3001G067601	89
SORBI_3001G067700	189
SORBI_3001G067800	0
SORBI_3001G067850	143.057
SORBI_3001G067900	791
SORBI_3001G068000	0
SORBI_3001G068066	0
SORBI_3001G068132	1
ENSRNA049997158	0
SORBI_3001G068200	0
ENSRNA049444273	0
SORBI_3001G068301	382
SORBI_3001G068400	0
SORBI_3001G068500	0
SORBI_3001G068600	0
ENSRNA049444312	0
SORBI_3001G068700	140
SORBI_3001G068800	0
ENSRNA049468970	0
ENSRNA049469087	0
SORBI_3001G068901	4
SORBI_3001G069000	62
SORBI_3001G069100	0
SORBI_3001G069200	48
SORBI_3001G069300	27.295
SORBI_3001G069400	38
SORBI_3001G069500	55
SORBI_3001G069600	153
SORBI_3001G069700	64
SORBI_3001G069800	923.039
SORBI_3001G069900	537
SORBI_3001G070000	6421.638
SORBI_3001G070100	0
SORBI_3001G070200	0
SORBI_3001G070300	2
SORBI_3001G070401	0
SORBI_3001G070500	262
SORBI_3001G070600	219
SORBI_3001G070700	119
SORBI_3001G070800	261.386
SORBI_3001G070900	2
SORBI_3001G071000	3
SORBI_3001G071100	15
SORBI_3001G071200	0
SORBI_3001G071250	0
SORBI_3001G071300	64
SORBI_3001G071400	574.999
SORBI_3001G071500	0
SORBI_3001G071600	22
SORBI_3001G071700	0
SORBI_3001G071800	2491.091
SORBI_3001G071900	39
SORBI_3001G072000	58
SORBI_3001G072100	0
SORBI_3001G072200	10
SORBI_3001G072250	1
SORBI_3001G072300	18
SORBI_3001G072400	0
SORBI_3001G072500	1155.234
SORBI_3001G072550	0
SORBI_3001G072600	247
SORBI_3001G072700	429
SORBI_3001G072800	105
SORBI_3001G072900	21
SORBI_3001G073000	44.843
SORBI_3001G073150	259.999
SORBI_3001G073300	76
SORBI_3001G073400	25
SORBI_3001G073500	133
SORBI_3001G073550	0
SORBI_3001G073600	816.503
ENSRNA049444321	0
SORBI_3001G073700	766
SORBI_3001G073800	27
SORBI_3001G073900	942
SORBI_3001G074000	10
SORBI_3001G074100	50
SORBI_3001G074200	859
SORBI_3001G074300	142
SORBI_3001G074400	2888.915
SORBI_3001G074500	0
SORBI_3001G074601	0
SORBI_3001G074700	535
SORBI_3001G074800	11
SORBI_3001G074900	2
SORBI_3001G075000	107
SORBI_3001G075101	615.864
SORBI_3001G075201	1
SORBI_3001G075300	2
SORBI_3001G075200	0
SORBI_3001G075400	1
SORBI_3001G075500	0
SORBI_3001G075600	714.186
SORBI_3001G075700	0
SORBI_3001G075800	291.015
SORBI_3001G075900	4
SORBI_3001G075950	0
SORBI_3001G076000	316
SORBI_3001G076100	35
SORBI_3001G076200	176
SORBI_3001G076300	0
SORBI_3001G076400	386.001
ENSRNA049444337	0
SORBI_3001G076500	40
SORBI_3001G076600	39
SORBI_3001G076700	117.046
SORBI_3001G076800	2
SORBI_3001G076850	0
SORBI_3001G076900	8
SORBI_3001G077000	1392
SORBI_3001G077100	14
SORBI_3001G077200	15
SORBI_3001G077300	262
SORBI_3001G077400	2956.015
SORBI_3001G077500	87
SORBI_3001G077600	4
SORBI_3001G077700	308
SORBI_3001G077800	6
SORBI_3001G077900	384.014
SORBI_3001G078000	31
SORBI_3001G078100	213
SORBI_3001G078200	275
SORBI_3001G078300	21
SORBI_3001G078400	589
SORBI_3001G078500	113
SORBI_3001G078600	0
SORBI_3001G078700	0
SORBI_3001G078800	972.018
SORBI_3001G078900	755
SORBI_3001G079000	0
SORBI_3001G079100	193
SORBI_3001G079150	0
SORBI_3001G079200	1080.645
SORBI_3001G079300	71
SORBI_3001G079401	0
SORBI_3001G079500	8564.857
SORBI_3001G079600	1
SORBI_3001G079700	560.996
SORBI_3001G079900	1
SORBI_3001G080000	234
SORBI_3001G080100	386
SORBI_3001G080200	61
SORBI_3001G080300	141
SORBI_3001G080500	0
SORBI_3001G080600	0
SORBI_3001G080700	1173
SORBI_3001G080800	49
SORBI_3001G080900	46
SORBI_3001G080950	0
SORBI_3001G081000	212
SORBI_3001G081100	30
SORBI_3001G081300	43.011
SORBI_3001G081200	723.922
SORBI_3001G081400	133
SORBI_3001G081450	0
SORBI_3001G081500	27
SORBI_3001G081600	7217.121
SORBI_3001G081700	81
SORBI_3001G081800	30
SORBI_3001G081900	283.365
SORBI_3001G082000	430
SORBI_3001G082100	381
SORBI_3001G082200	78
SORBI_3001G082300	6
SORBI_3001G082400	157
SORBI_3001G082500	19
SORBI_3001G082600	85
SORBI_3001G082700	0
SORBI_3001G082800	0
SORBI_3001G082900	1302
SORBI_3001G083000	1
SORBI_3001G083100	150
SORBI_3001G083200	760.53
SORBI_3001G083300	1
SORBI_3001G083400	1157
SORBI_3001G083450	0
SORBI_3001G083500	6
SORBI_3001G083600	167
SORBI_3001G083701	0
SORBI_3001G083800	833.001
SORBI_3001G083900	163.035
SORBI_3001G084000	304
SORBI_3001G084100	20152.189
SORBI_3001G084133	0
SORBI_3001G084166	0
SORBI_3001G084200	0
SORBI_3001G084300	43.841
SORBI_3001G084400	37.159
SORBI_3001G084500	2
SORBI_3001G084600	87
SORBI_3001G084700	24
SORBI_3001G084900	362
SORBI_3001G085000	1019.17
SORBI_3001G085100	274
SORBI_3001G085200	5
SORBI_3001G085300	1452.03
ENSRNA049445250	0
SORBI_3001G085400	2958.798
ENSRNA049469036	0
ENSRNA049469007	0
SORBI_3001G085450	0
SORBI_3001G085500	313
SORBI_3001G085600	1009
SORBI_3001G085700	739.997
SORBI_3001G085800	149
SORBI_3001G085900	541.004
SORBI_3001G086000	11
SORBI_3001G086100	0
SORBI_3001G086050	0
SORBI_3001G086200	4422.55
SORBI_3001G086300	124.464
SORBI_3001G086400	3
SORBI_3001G086500	782
SORBI_3001G086600	530.232
SORBI_3001G086700	0
SORBI_3001G086800	63
SORBI_3001G086900	188
SORBI_3001G087000	188.001
SORBI_3001G087100	792
SORBI_3001G087201	0
SORBI_3001G087300	1
SORBI_3001G087400	301
SORBI_3001G087500	0
SORBI_3001G087600	338.286
SORBI_3001G087700	435
SORBI_3001G087800	21
SORBI_3001G087850	0
SORBI_3001G087900	151
SORBI_3001G088000	8
SORBI_3001G088100	903
SORBI_3001G088200	303
SORBI_3001G088300	282.989
SORBI_3001G088400	10
SORBI_3001G088450	0
SORBI_3001G088500	204
SORBI_3001G088600	0
SORBI_3001G088700	23
SORBI_3001G088800	21
SORBI_3001G088900	304
SORBI_3001G089000	26
SORBI_3001G089100	331
SORBI_3001G089200	1
SORBI_3001G089300	0
SORBI_3001G089400	2
SORBI_3001G089500	413
SORBI_3001G089600	459.089
SORBI_3001G089800	399
SORBI_3001G089850	0
SORBI_3001G089900	94.111
SORBI_3001G090000	32
SORBI_3001G090100	209
SORBI_3001G090200	15
SORBI_3001G090300	345.001
SORBI_3001G090400	349.004
SORBI_3001G090500	3125.134
SORBI_3001G090600	1444.357
SORBI_3001G090700	27
SORBI_3001G090800	394
SORBI_3001G090900	0
SORBI_3001G091000	0
SORBI_3001G091100	18
SORBI_3001G091200	15
SORBI_3001G091300	461.044
SORBI_3001G091400	474
SORBI_3001G091500	0
SORBI_3001G091600	2
SORBI_3001G091701	27
SORBI_3001G091801	1512
SORBI_3001G091900	385
SORBI_3001G092000	39
SORBI_3001G092100	21
SORBI_3001G092200	120
SORBI_3001G092250	6
SORBI_3001G092300	45
SORBI_3001G092400	0
SORBI_3001G092500	0
SORBI_3001G092600	164.002
SORBI_3001G092650	0
SORBI_3001G092700	0
SORBI_3001G092800	7
SORBI_3001G093000	0
SORBI_3001G093100	0
SORBI_3001G093200	1
SORBI_3001G093300	472.995
SORBI_3001G093400	0
SORBI_3001G093500	4.005
SORBI_3001G093600	12
SORBI_3001G093666	1
SORBI_3001G093732	1
SORBI_3001G093800	776
SORBI_3001G093900	485
SORBI_3001G094000	1217.847
SORBI_3001G094100	0
ENSRNA049997165	0
SORBI_3001G094200	39
SORBI_3001G094300	1380
SORBI_3001G094400	637
SORBI_3001G094500	688.996
SORBI_3001G094550	0
SORBI_3001G094600	47
SORBI_3001G094700	0
SORBI_3001G094800	162
SORBI_3001G094900	120
SORBI_3001G095000	1099
SORBI_3001G095100	0
SORBI_3001G095200	108
SORBI_3001G095300	451
SORBI_3001G095366	0
SORBI_3001G095432	0
SORBI_3001G095500	283
SORBI_3001G095566	0
SORBI_3001G095632	673.993
SORBI_3001G095700	2741.852
SORBI_3001G095750	5
SORBI_3001G095800	68
SORBI_3001G095900	0
ENSRNA049997171	0
SORBI_3001G096000	648.923
SORBI_3001G096100	811.505
SORBI_3001G096200	30
SORBI_3001G096300	145
SORBI_3001G096400	0
SORBI_3001G096450	0
SORBI_3001G096500	0
SORBI_3001G096600	0
SORBI_3001G096700	0
SORBI_3001G096800	5
SORBI_3001G096833	0
SORBI_3001G096866	1
SORBI_3001G096900	41
SORBI_3001G097000	0
SORBI_3001G097100	1116
SORBI_3001G097200	1212.999
SORBI_3001G097300	0
